CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction
9519,44.0,Male,5,29,6,30.0,Standard,Monthly,666.0,3
4801,53.0,Female,39,25,0,22.0,Premium,ANNUAL,,17
44641,49.0,Male,7,5,6,,Standard,Quarterly,765.0,11
61677,,Female,4,18,8,26.0,Standard,Quarterly,380.0,25
35937,49.0,Male,6,12,2,22.0,Basic,Annual,,8
3027,28.0,Male,60,6,9,26.0,Basic,Quarterly,,25
35440,42.0,Female,40,3,7,20.0,Basic,Annual,601.0,27
33331,37.0,Male,42,11,0,29.0,Standard,Annual,,12
56313,31.0,Female,25,29,6,24.0,Basic,Quarterly,156.0,28
17656,24.0,Female,48,14,6,27.0,Standard,Quarterly,138.0,20
1544,25.0,MALE,57,8,5,23.0,Basic,Annual,206.0,18
5880,,Female,12,3,0,17.0,Basic,Quarterly,609.0,16
35326,36.0,male,23,23,5,25.0,Premium,Annual,985.0,25
14352,24.0,Female,26,5,0,30.0,Basic,Monthly,897.0,15
30901,,Female,27,30,2,20.0,Basic,Annual,364.0,7
61458,62.0,Female,44,26,1,29.0,Basic,Annual,412.0,23
34066,49.0,Male,42,27,3,,Standard,Quarterly,536.0,13
9790,50.0,Female,18,11,4,26.0,Basic,Quarterly,296.0,3
49564,45.0,Male,43,27,9,28.0,Standard,Quarterly,314.0,14
2213,44.0,Male,52,21,0,15.0,Basic,Monthly,,15
25126,47.0,Female,11,17,4,23.0,Basic,Quarterly,,21
34381,38.0,Female,44,29,10,27.0,Basic,Monthly,,21
25405,57.0,Female,2,26,4,10.0,Standard,Annual,138.0,11
14593,51.0,Male,4,17,0,14.0,Standard,Quarterly,848.0,16
24739,22.0,Male,36,11,1,0.0,Premium,Quarterly,718.0,11
63207,46.0,Female,1,1,6,22.0,Standard,Quarterly,345.0,5
54348,45.0,Male,46,20,8,28.0,Standard,Annual,800.0,9
41760,40.0,Female,39,27,3,18.0,Premium,Quarterly,816.0,26
31365,38.0,Male,8,9,10,17.0,Basic,Monthly,170.0,3
32778,37.0,MALE,60,16,9,19.0,BASIC,Annual,,27
13324,45.0,Male,13,12,4,18.0,BASIC,MONTHLY,656.0,25
25788,47.0,Female,1,4,0,4.0,Premium,Quarterly,867.0,30
11754,28.0,Male,30,19,0,12.0,Premium,Quarterly,989.0,25
28137,,Female,59,8,7,0.0,Standard,Monthly,964.0,8
35453,59.0,Female,50,12,3,9.0,Premium,Monthly,937.0,6
26193,46.0,Female,35,10,9,28.0,premium,annual,581.0,4
8364,,Female,21,11,2,19.0,Basic,Monthly,,15
54762,26.0,Male,34,24,7,29.0,Standard,Annual,272.0,27
43196,25.0,Female,44,27,10,,Standard,Quarterly,,20
58417,38.0,Female,54,2,6,24.0,Standard,Annual,360.0,16
40199,23.0,Female,60,5,5,14.0,Basic,Annual,309.0,28
40904,52.0,Male,13,17,9,28.0,Premium,Annual,303.0,15
21849,65.0,Female,30,26,6,27.0,Basic,Annual,,10
64298,52.0,Female,6,1,8,9.0,Standard,Annual,710.0,21
32337,33.0,Female,27,24,5,13.0,Standard,Annual,334.0,7
39335,45.0,Female,41,4,9,21.0,Basic,quarterly,,27
58028,41.0,Female,56,12,9,24.0,Standard,Monthly,918.0,9
47783,54.0,Female,14,17,0,23.0,Premium,Monthly,146.0,5
50472,45.0,Female,38,6,7,27.0,Standard,Quarterly,,3
275,20.0,Male,19,10,5,,Basic,Quarterly,,8
129,43.0,Female,52,13,10,14.0,standard,Quarterly,555.0,11
61060,62.0,Male,2,1,5,9.0,Premium,Quarterly,305.0,29
26192,62.0,Female,8,23,6,16.0,Standard,Quarterly,544.0,21
54398,43.0,Female,37,28,9,27.0,Premium,Quarterly,263.0,25
9545,30.0,Female,8,28,9,21.0,Basic,Monthly,720.0,11
20664,58.0,MALE,9,10,4,8.0,Basic,Annual,960.0,21
39748,34.0,male,16,3,7,,Premium,Monthly,108.0,3
12545,65.0,Female,35,8,2,30.0,premium,Monthly,,26
36179,41.0,Female,52,29,10,14.0,Premium,Annual,950.0,24
12800,36.0,Female,45,28,4,5.0,Basic,Monthly,934.0,18
12025,53.0,Female,39,24,2,28.0,Premium,Annual,,6
43270,38.0,Female,59,13,9,2.0,Basic,Annual,,24
18551,62.0,Male,30,27,0,15.0,Basic,Monthly,579.0,24
8659,58.0,Male,1,3,0,27.0,Standard,Quarterly,,1
19538,55.0,Male,48,5,4,6.0,Standard,Annual,476.0,27
38373,56.0,Female,48,8,10,26.0,Standard,Monthly,917.0,25
61909,51.0,Male,50,21,9,23.0,Premium,Quarterly,172.0,21
2991,33.0,Female,51,26,3,26.0,Premium,Annual,,2
1036,42.0,Female,49,4,4,18.0,PREMIUM,Annual,648.0,16
15466,64.0,Female,11,25,1,,Standard,Monthly,490.0,2
59119,65.0,Male,46,6,5,28.0,Standard,annual,722.0,1
3453,33.0,Male,39,26,4,29.0,Basic,Quarterly,,20
15387,55.0,Female,20,18,0,22.0,Standard,Quarterly,913.0,14
13594,65.0,Female,44,2,8,17.0,Standard,Annual,916.0,9
46928,39.0,Female,26,2,5,1.0,Basic,ANNUAL,148.0,16
60926,21.0,Female,49,28,6,27.0,Standard,Annual,922.0,9
22499,,Male,27,28,7,20.0,Basic,Annual,424.0,18
33815,26.0,Female,52,13,4,11.0,Basic,Monthly,622.0,12
20263,50.0,Male,35,28,0,8.0,Basic,Annual,912.0,8
12482,31.0,Female,58,20,1,5.0,Premium,Monthly,406.0,27
89,,Female,28,9,6,5.0,Standard,Monthly,784.0,7
27042,22.0,Male,32,7,0,20.0,Basic,Quarterly,137.0,14
39046,22.0,Female,58,7,9,28.0,Basic,Annual,281.0,19
8450,37.0,Female,2,3,3,,premium,Quarterly,628.0,19
10241,51.0,Female,38,28,1,25.0,Premium,annual,,17
23158,41.0,Male,21,6,0,5.0,Basic,Monthly,931.0,7
12358,40.0,Female,56,13,8,3.0,Premium,Monthly,513.0,9
42015,60.0,Female,52,9,4,15.0,Basic,Annual,163.0,27
48166,26.0,Male,1,1,2,,Basic,Monthly,769.0,23
38619,26.0,Female,48,21,5,18.0,Basic,Quarterly,,22
14535,55.0,Male,48,13,8,8.0,basic,Quarterly,117.0,15
46186,53.0,Male,55,9,5,,Basic,Monthly,703.0,5
502,45.0,Male,7,30,7,25.0,Basic,Annual,,29
49204,52.0,Male,41,2,4,2.0,Basic,MONTHLY,538.0,27
32418,53.0,Female,10,9,8,15.0,Standard,Quarterly,,5
53782,30.0,Female,32,22,3,,Standard,Quarterly,114.0,4
36958,46.0,Male,49,2,1,10.0,Premium,Annual,968.0,30
22618,49.0,Male,11,22,4,14.0,PREMIUM,Monthly,,9
26839,34.0,Female,60,20,5,7.0,Premium,Quarterly,868.0,17
55206,39.0,Male,49,14,5,30.0,Basic,Quarterly,531.0,15
45076,64.0,Male,47,11,7,4.0,Standard,Annual,977.0,12
49027,29.0,Male,44,1,6,27.0,Premium,Quarterly,704.0,15
20297,27.0,Male,57,8,10,22.0,Premium,Monthly,,2
8241,60.0,Male,7,16,2,14.0,Standard,Annual,537.0,12
30187,63.0,Male,40,29,0,5.0,Standard,Quarterly,959.0,20
46550,63.0,Male,32,2,4,16.0,Standard,Monthly,,7
38126,63.0,female,18,17,3,30.0,Basic,Annual,540.0,16
31591,25.0,Female,1,14,10,29.0,Standard,Monthly,822.0,22
58288,40.0,Female,36,16,4,21.0,Standard,Annual,272.0,7
18294,51.0,Male,16,25,3,17.0,premium,Annual,344.0,19
2969,33.0,Female,18,17,8,,Basic,Quarterly,120.0,25
34773,33.0,Female,53,6,2,22.0,Standard,Annual,735.0,29
15070,22.0,Male,48,9,3,27.0,Premium,Monthly,117.0,24
58134,18.0,Female,37,20,5,16.0,Standard,Quarterly,903.0,22
37669,48.0,Male,34,27,5,19.0,Premium,Annual,308.0,20
58733,43.0,Female,5,29,1,26.0,Standard,Monthly,,7
26940,30.0,Male,17,24,1,26.0,Standard,Annual,436.0,28
58723,19.0,Male,52,28,5,24.0,Standard,annual,710.0,14
49499,58.0,F,25,1,8,15.0,Standard,Monthly,277.0,1
56432,61.0,Female,31,5,6,28.0,Basic,Quarterly,969.0,7
35486,41.0,Female,32,21,7,2.0,Premium,Quarterly,688.0,2
28677,62.0,male,58,16,6,26.0,Basic,Quarterly,292.0,10
47567,28.0,Female,48,13,10,17.0,Basic,Annual,,26
15782,36.0,Male,12,27,6,14.0,Basic,Monthly,497.0,11
18710,41.0,Female,10,8,6,14.0,Standard,Quarterly,839.0,27
37832,30.0,Female,47,27,1,17.0,Premium,Monthly,723.0,29
49926,60.0,Female,8,9,0,24.0,Standard,ANNUAL,196.0,6
58302,21.0,Female,11,28,4,28.0,Premium,Annual,333.0,27
57574,50.0,Female,42,22,6,20.0,STANDARD,Annual,,19
33862,39.0,Female,5,30,7,,Standard,Monthly,563.0,26
58233,43.0,Male,34,4,5,22.0,Premium,Annual,405.0,7
17596,30.0,Female,53,15,8,12.0,Basic,Annual,168.0,9
46382,53.0,Female,13,16,5,26.0,BASIC,Monthly,432.0,14
56378,51.0,female,57,25,3,22.0,Basic,Monthly,689.0,28
10440,43.0,Male,39,24,8,11.0,Basic,Quarterly,969.0,28
36934,64.0,Male,48,23,9,21.0,Premium,Monthly,377.0,30
6905,61.0,Female,5,13,5,4.0,Premium,ANNUAL,159.0,19
62650,59.0,Female,31,24,5,27.0,standard,Annual,433.0,9
59786,61.0,Male,24,3,10,5.0,Premium,Monthly,358.0,6
44236,37.0,Male,39,7,0,25.0,premium,Annual,542.0,10
29719,31.0,Female,47,2,9,20.0,Basic,Quarterly,429.0,19
45934,21.0,Male,59,4,7,30.0,Standard,Monthly,103.0,2
36476,56.0,MALE,5,2,9,23.0,Basic,Quarterly,,18
42612,25.0,Male,41,19,1,27.0,Premium,Quarterly,884.0,18
39704,19.0,Male,51,20,10,29.0,BASIC,Annual,114.0,8
18292,,Female,57,23,6,0.0,Basic,Quarterly,227.0,20
23843,,Female,26,19,6,28.0,Basic,Monthly,485.0,9
57218,37.0,Female,1,21,10,28.0,Premium,Monthly,,21
3560,,Female,26,24,6,11.0,Standard,ANNUAL,869.0,17
39252,55.0,Male,42,14,7,4.0,Basic,quarterly,832.0,11
48313,31.0,Male,35,19,10,21.0,Premium,Monthly,585.0,24
34948,60.0,Female,14,13,3,17.0,basic,Monthly,858.0,28
58893,49.0,Female,34,30,6,25.0,Basic,Monthly,749.0,12
34592,38.0,MALE,13,4,10,22.0,Standard,Quarterly,655.0,10
48832,58.0,Male,36,10,8,28.0,Standard,Monthly,575.0,18
7428,40.0,Female,31,17,8,,BASIC,Quarterly,,15
63124,,Female,45,3,10,27.0,Basic,Monthly,666.0,15
47466,36.0,Male,52,25,6,,Standard,Annual,496.0,22
2593,41.0,Male,57,17,3,20.0,Standard,Quarterly,,23
64220,27.0,Female,28,1,8,29.0,Standard,Quarterly,305.0,16
33434,57.0,Female,29,22,8,26.0,standard,Monthly,509.0,7
59115,26.0,Female,13,30,4,28.0,Basic,Monthly,163.0,28
40977,48.0,Male,49,19,2,19.0,BASIC,Monthly,,29
47267,56.0,Male,41,2,9,29.0,Standard,Monthly,591.0,24
20357,33.0,Female,46,10,10,26.0,Basic,Quarterly,262.0,3
27986,20.0,Male,60,8,5,7.0,Standard,Annual,891.0,6
63985,30.0,Male,58,24,5,22.0,Premium,Annual,167.0,26
22398,56.0,Male,34,28,6,9.0,Basic,Annual,927.0,16
49847,61.0,Male,39,4,7,9.0,Standard,Annual,104.0,6
34250,43.0,Female,54,8,2,8.0,Standard,Annual,442.0,14
6137,64.0,Male,12,16,1,27.0,Premium,Monthly,420.0,14
26688,23.0,Female,18,5,6,27.0,Premium,Monthly,172.0,20
58949,65.0,Female,12,24,1,,Standard,annual,472.0,20
47194,34.0,F,19,23,1,24.0,Basic,Annual,,18
59348,62.0,Male,31,9,9,20.0,Premium,Annual,246.0,21
38337,23.0,Male,19,20,10,5.0,Basic,Monthly,,6
7417,26.0,Female,27,20,9,0.0,basic,Quarterly,,3
7367,,Male,43,17,7,8.0,Premium,Quarterly,674.0,30
51229,34.0,Male,26,23,7,24.0,Basic,Monthly,855.0,9
15042,21.0,Female,27,24,6,0.0,PREMIUM,Monthly,805.0,6
7885,30.0,Male,23,4,7,25.0,Standard,Monthly,958.0,18
29633,52.0,Male,41,1,5,3.0,Basic,Annual,550.0,1
45646,18.0,Male,14,14,4,27.0,Premium,ANNUAL,,8
45912,61.0,Female,21,19,4,24.0,Premium,Monthly,989.0,13
24989,56.0,Male,56,22,6,14.0,Premium,Quarterly,389.0,23
24573,23.0,MALE,6,14,10,10.0,Basic,Monthly,,19
50768,,Female,36,15,2,27.0,Standard,Quarterly,,29
56632,62.0,Male,15,1,8,28.0,Standard,Quarterly,898.0,18
27682,31.0,Male,56,4,8,22.0,Basic,Monthly,642.0,16
19549,45.0,Female,23,18,7,28.0,Premium,Monthly,491.0,28
56365,29.0,female,26,4,6,23.0,BASIC,MONTHLY,426.0,26
55603,43.0,Female,14,2,3,22.0,Standard,Annual,424.0,7
9632,56.0,Male,57,22,2,,Standard,Monthly,238.0,4
59154,23.0,Female,19,5,7,22.0,Premium,Annual,272.0,2
18714,20.0,Male,12,27,10,5.0,Standard,Quarterly,,1
35382,51.0,Female,12,30,4,23.0,Basic,Monthly,,27
15727,36.0,Male,11,10,6,29.0,basic,Quarterly,362.0,15
61652,59.0,Female,48,6,9,20.0,Basic,Annual,680.0,28
41826,29.0,Female,9,28,5,,PREMIUM,Monthly,504.0,22
20095,20.0,Male,30,24,1,7.0,Basic,Annual,,3
3868,39.0,Male,13,27,8,17.0,Premium,Quarterly,,14
52459,54.0,Female,13,4,9,15.0,Premium,Annual,714.0,23
5804,40.0,Female,37,18,1,25.0,Basic,Annual,,2
17018,45.0,Male,32,20,10,30.0,Standard,Annual,123.0,8
50093,58.0,Female,41,23,5,18.0,Premium,Monthly,,18
59593,20.0,Female,12,10,7,22.0,Basic,Quarterly,367.0,8
13813,36.0,Female,57,4,3,10.0,Basic,Quarterly,,10
51299,34.0,Female,7,5,9,28.0,Premium,Monthly,300.0,20
30389,36.0,Female,37,11,6,2.0,STANDARD,MONTHLY,,18
22409,24.0,Male,39,30,10,,Premium,Monthly,193.0,19
6502,,Male,51,8,9,23.0,Premium,Annual,,16
8052,51.0,Female,41,15,7,19.0,Standard,Quarterly,,20
62337,48.0,M,45,7,6,,Premium,Quarterly,,2
43458,48.0,Female,25,30,7,21.0,STANDARD,Quarterly,626.0,8
50032,35.0,Male,39,28,7,30.0,Standard,Quarterly,,12
18150,45.0,Female,15,11,6,1.0,Standard,Quarterly,,24
47841,30.0,Female,53,25,5,27.0,Standard,Monthly,,21
62340,34.0,Female,29,26,10,29.0,Standard,Annual,,2
58240,21.0,Female,27,2,5,19.0,Standard,Annual,814.0,6
42665,39.0,F,54,19,9,15.0,Premium,Quarterly,188.0,19
25810,39.0,Female,27,8,0,14.0,Standard,Quarterly,648.0,21
39966,61.0,Female,4,13,4,11.0,Standard,Quarterly,904.0,23
36922,49.0,Male,48,1,0,,Premium,Monthly,898.0,15
57978,41.0,Female,2,25,9,22.0,Premium,Quarterly,475.0,13
7412,27.0,Female,24,22,7,26.0,Basic,Monthly,823.0,16
63473,64.0,Female,38,3,4,18.0,Basic,Annual,766.0,16
47525,21.0,Female,13,10,10,29.0,Premium,Quarterly,491.0,9
39220,35.0,Male,23,30,7,23.0,Standard,Quarterly,535.0,9
53005,56.0,Male,20,2,6,21.0,Basic,Monthly,214.0,16
4493,23.0,Male,49,24,9,1.0,standard,Annual,999.0,1
12312,61.0,Male,21,26,2,11.0,Premium,Annual,399.0,12
47197,50.0,Female,31,30,7,30.0,Premium,Annual,468.0,7
41366,58.0,Male,40,3,8,20.0,Standard,annual,,17
52334,56.0,Female,28,15,7,,Standard,Monthly,269.0,5
58643,52.0,Female,56,1,10,19.0,Standard,Quarterly,983.0,13
25862,61.0,Male,35,14,6,17.0,Premium,Quarterly,,19
16645,25.0,Male,14,29,3,28.0,BASIC,ANNUAL,804.0,25
4104,24.0,Male,53,27,7,9.0,Basic,Monthly,445.0,19
30515,60.0,Female,7,17,5,28.0,Premium,Annual,145.0,20
56446,34.0,Female,37,16,7,30.0,Standard,Quarterly,878.0,9
13034,24.0,Male,14,12,1,28.0,Standard,Annual,221.0,23
23177,56.0,Male,26,16,8,,Standard,ANNUAL,545.0,18
38319,58.0,Male,14,17,3,26.0,Premium,Annual,716.0,2
21364,63.0,Female,47,6,10,22.0,Standard,Annual,233.0,11
32347,44.0,Male,60,11,8,1.0,Basic,Quarterly,128.0,1
6212,53.0,Female,37,21,7,26.0,Standard,Quarterly,,4
44732,62.0,Male,11,9,8,8.0,Standard,Annual,933.0,1
15271,40.0,MALE,58,23,4,15.0,Premium,monthly,175.0,15
33826,43.0,Female,45,15,3,7.0,Basic,Monthly,,30
10841,20.0,Female,40,27,1,4.0,Basic,MONTHLY,,29
33238,44.0,Male,31,1,9,30.0,Basic,Annual,,28
62935,25.0,MALE,37,26,8,30.0,Standard,Quarterly,693.0,2
59701,38.0,Male,52,27,6,24.0,Premium,Monthly,,17
46136,27.0,Male,25,11,5,24.0,Standard,Annual,994.0,7
6341,20.0,Male,45,12,4,24.0,Premium,Annual,,8
41713,44.0,Male,50,11,1,10.0,Standard,Quarterly,274.0,21
35276,44.0,Male,46,30,4,11.0,Premium,Monthly,,7
16928,45.0,Male,39,3,2,4.0,PREMIUM,Annual,310.0,23
3800,61.0,Male,50,9,7,12.0,Basic,Annual,,14
16963,65.0,Female,26,24,3,17.0,Basic,Annual,781.0,14
8988,65.0,Female,44,27,5,29.0,Premium,Quarterly,798.0,2
26091,63.0,Male,38,14,5,4.0,Standard,Quarterly,802.0,20
32905,45.0,Female,22,29,1,2.0,Basic,Annual,,28
40863,,Male,16,7,10,28.0,Premium,Monthly,858.0,3
9490,62.0,Female,26,30,5,30.0,Premium,Monthly,816.0,16
5860,62.0,Male,9,13,4,22.0,Standard,Quarterly,864.0,16
33011,36.0,Female,27,13,9,7.0,Premium,annual,272.0,13
37994,31.0,Female,60,15,9,5.0,PREMIUM,Monthly,,27
55963,30.0,Female,23,3,8,21.0,Standard,Quarterly,483.0,3
2732,59.0,Male,50,24,4,13.0,Premium,Monthly,853.0,23
20656,44.0,Male,50,26,4,26.0,Basic,Annual,834.0,13
20764,59.0,Male,48,29,10,,Premium,Annual,847.0,26
7733,54.0,Female,34,16,1,17.0,Standard,Annual,544.0,15
37027,26.0,Male,42,13,10,25.0,Premium,Quarterly,,15
18875,48.0,Female,27,2,6,27.0,Basic,Annual,331.0,17
2287,41.0,Male,38,4,9,28.0,Basic,Quarterly,959.0,7
40967,62.0,Female,51,6,4,27.0,Premium,Monthly,775.0,24
25063,,Female,18,14,0,17.0,Standard,Monthly,,15
14594,19.0,Male,19,9,10,24.0,Standard,Quarterly,812.0,28
5983,33.0,Male,45,19,4,20.0,Basic,Monthly,239.0,27
30601,24.0,Male,5,28,9,26.0,Standard,Monthly,368.0,12
44576,51.0,Female,37,16,3,19.0,Standard,Quarterly,,25
46084,28.0,Male,19,2,7,20.0,Basic,Annual,265.0,25
19171,18.0,Female,53,25,0,17.0,Basic,Quarterly,,13
21679,42.0,Female,15,18,8,26.0,Basic,ANNUAL,,17
10181,63.0,Male,20,21,2,30.0,Standard,Monthly,,26
12001,24.0,Male,46,7,7,,Premium,Quarterly,,13
16867,44.0,Female,29,1,5,10.0,Premium,Quarterly,,5
54195,37.0,Female,25,10,2,25.0,Premium,Monthly,248.0,18
1181,35.0,Male,15,3,9,3.0,Basic,Quarterly,,25
23365,57.0,Male,52,2,7,30.0,Basic,Monthly,885.0,22
21900,40.0,Female,16,12,9,,Standard,Quarterly,660.0,25
48686,58.0,Male,46,2,8,14.0,Premium,Annual,901.0,27
52438,63.0,Female,43,27,9,29.0,Premium,Quarterly,374.0,28
59966,29.0,Male,44,13,8,,Premium,Monthly,239.0,22
11515,46.0,Male,14,11,7,25.0,Standard,Monthly,893.0,8
38688,32.0,Female,14,3,4,20.0,Standard,Monthly,123.0,9
374,,Male,14,5,0,8.0,Standard,Quarterly,,5
33834,51.0,Female,21,4,9,17.0,Premium,Monthly,307.0,1
51048,64.0,Female,30,2,4,25.0,STANDARD,Annual,897.0,25
21750,52.0,Female,25,18,8,11.0,Basic,Quarterly,702.0,9
36152,20.0,Female,55,15,3,13.0,Premium,Annual,,22
53290,61.0,Female,28,19,5,,Basic,MONTHLY,198.0,28
27848,60.0,Female,25,12,0,17.0,Standard,Annual,730.0,15
47705,64.0,Female,29,22,9,19.0,Standard,Annual,500.0,12
23638,24.0,Female,31,25,2,17.0,Premium,MONTHLY,,24
50922,36.0,Female,49,28,8,29.0,Basic,Annual,223.0,5
19647,,Female,52,5,4,27.0,Standard,Quarterly,776.0,21
49969,50.0,female,48,25,8,16.0,standard,Annual,658.0,15
56832,61.0,Female,48,4,8,,Premium,Annual,512.0,28
53832,21.0,Male,53,25,6,,Basic,Monthly,414.0,7
52989,35.0,F,1,24,8,30.0,Premium,Annual,214.0,14
33286,,Female,22,22,4,21.0,Premium,Monthly,915.0,30
23166,24.0,Male,27,25,8,16.0,Premium,Monthly,976.0,10
1247,52.0,Male,56,17,2,,standard,Annual,,29
63240,29.0,Male,46,29,6,16.0,Basic,Annual,613.0,1
32014,50.0,Female,33,1,0,1.0,Premium,Annual,636.0,27
6651,54.0,Male,40,27,2,4.0,Standard,Annual,,4
2639,41.0,Male,36,5,1,11.0,Premium,Annual,115.0,24
23993,60.0,MALE,6,10,6,12.0,Standard,Quarterly,,25
60205,43.0,Female,54,13,9,16.0,Standard,Monthly,754.0,23
18859,63.0,Female,1,18,3,12.0,Premium,Annual,158.0,14
21670,42.0,Male,1,28,9,27.0,PREMIUM,Quarterly,,22
21127,34.0,Male,43,19,2,16.0,Premium,Monthly,724.0,22
13283,31.0,Male,58,1,6,,Premium,Annual,,5
7278,38.0,Female,45,30,10,25.0,Standard,Quarterly,,12
35228,23.0,Female,38,11,3,5.0,Premium,Annual,608.0,3
50146,28.0,Female,41,4,2,28.0,Premium,Quarterly,423.0,7
56122,49.0,Female,2,2,6,2.0,Standard,Annual,633.0,22
22551,25.0,Male,41,16,8,7.0,Basic,Monthly,636.0,3
9842,24.0,Female,22,28,8,7.0,Basic,Quarterly,627.0,25
40611,41.0,female,22,20,9,0.0,Standard,Quarterly,986.0,27
52796,52.0,Female,10,3,6,,Premium,Quarterly,936.0,12
30812,64.0,Female,48,19,4,2.0,Basic,Annual,614.0,16
25656,29.0,Male,20,27,1,29.0,Basic,Monthly,,18
22563,40.0,Female,46,22,6,17.0,Basic,Quarterly,140.0,4
34171,60.0,Male,7,28,10,16.0,Basic,Quarterly,424.0,16
58703,64.0,Female,22,1,4,,Basic,Quarterly,168.0,8
38740,37.0,Male,28,7,5,11.0,Basic,Quarterly,781.0,13
13960,20.0,Female,8,28,1,21.0,Standard,Monthly,,24
11567,33.0,Female,34,23,3,,Premium,Annual,,13
39809,30.0,Male,58,9,1,17.0,Standard,Quarterly,969.0,24
35262,21.0,Female,6,11,6,5.0,basic,Monthly,937.0,19
9195,45.0,Male,9,3,8,27.0,Basic,Quarterly,,2
13142,49.0,Female,24,10,1,12.0,Premium,Annual,,14
57929,63.0,F,48,30,10,,Standard,Monthly,985.0,11
3616,26.0,Female,15,4,3,,Standard,MONTHLY,,9
32285,29.0,Male,38,13,5,1.0,Premium,Annual,914.0,24
45893,46.0,Male,32,25,5,20.0,Premium,Quarterly,565.0,11
35889,25.0,Female,9,16,9,6.0,Standard,Monthly,523.0,3
17720,58.0,Male,1,25,5,8.0,Basic,Monthly,531.0,22
213,28.0,Male,56,7,2,25.0,Basic,Monthly,,26
41664,53.0,Male,58,21,6,,Premium,quarterly,575.0,8
48710,19.0,Female,51,16,6,26.0,Standard,Annual,415.0,28
20219,62.0,M,36,22,9,19.0,Standard,Annual,164.0,10
31205,55.0,Female,49,9,10,9.0,Basic,Annual,302.0,15
45234,45.0,FEMALE,58,25,4,28.0,Basic,Annual,871.0,24
19810,34.0,Male,29,13,2,16.0,Standard,Monthly,133.0,25
56437,35.0,Male,34,26,6,20.0,Standard,Quarterly,347.0,18
13631,,Male,19,26,8,20.0,Premium,Monthly,232.0,20
53602,43.0,Female,16,13,4,27.0,Standard,Quarterly,278.0,9
30565,53.0,Male,49,15,7,19.0,Basic,Annual,935.0,11
40924,61.0,Female,35,29,10,7.0,Basic,Quarterly,156.0,29
48343,38.0,Male,1,1,3,7.0,Premium,Annual,372.0,18
48837,24.0,Female,39,26,4,28.0,Standard,Monthly,,26
56348,62.0,female,57,3,8,3.0,Premium,Annual,129.0,7
48468,32.0,Male,56,11,8,,Premium,Monthly,905.0,26
10888,51.0,Male,10,29,8,17.0,premium,Quarterly,,22
59001,63.0,Male,25,23,6,,Standard,Annual,163.0,30
47462,29.0,Male,25,5,7,,Premium,Annual,948.0,14
41991,22.0,Male,19,2,10,30.0,Premium,Quarterly,506.0,5
25609,47.0,Male,15,17,9,3.0,Basic,Annual,232.0,17
20778,39.0,Male,48,25,1,17.0,Premium,Monthly,,30
45760,51.0,Female,40,2,9,25.0,Standard,Quarterly,631.0,24
16486,20.0,Male,34,15,0,4.0,Basic,Annual,167.0,7
47392,52.0,Female,46,2,8,5.0,BASIC,Annual,404.0,18
62510,41.0,FEMALE,19,14,3,26.0,Premium,Quarterly,298.0,2
52717,19.0,Female,26,24,7,27.0,Basic,Annual,901.0,7
28620,43.0,Male,32,24,1,2.0,Basic,Monthly,662.0,7
54060,22.0,Female,59,13,3,,basic,Monthly,936.0,11
31564,55.0,Female,9,9,0,1.0,Premium,Quarterly,695.0,29
63474,,M,15,1,4,,Standard,Monthly,688.0,15
25025,45.0,Male,53,28,0,9.0,Standard,Annual,590.0,2
59857,65.0,Female,57,2,9,,PREMIUM,Annual,946.0,8
39632,36.0,Female,32,18,10,0.0,basic,Annual,286.0,16
29102,34.0,Female,17,20,2,1.0,Basic,Monthly,676.0,16
35822,58.0,Male,28,2,0,25.0,Premium,Monthly,774.0,21
2190,25.0,Female,55,29,9,14.0,Basic,Quarterly,762.0,16
54406,56.0,male,30,22,8,22.0,Standard,QUARTERLY,620.0,8
49810,33.0,Male,36,4,6,,Basic,Annual,,26
19737,40.0,Male,41,7,9,8.0,Standard,Quarterly,330.0,27
23414,22.0,Male,15,4,6,27.0,Standard,Annual,228.0,17
35611,30.0,Male,6,30,2,21.0,Standard,Annual,160.0,25
32512,42.0,Male,25,16,3,10.0,Standard,Quarterly,244.0,13
4802,58.0,Female,45,23,4,9.0,Basic,Monthly,295.0,29
42127,40.0,Male,48,20,2,10.0,Basic,Annual,703.0,17
17278,47.0,Female,49,20,0,7.0,Premium,Quarterly,759.0,22
49330,38.0,Male,55,24,5,24.0,Basic,Annual,859.0,5
32811,51.0,Male,4,28,0,23.0,Basic,Quarterly,216.0,3
59707,54.0,Male,46,19,7,29.0,standard,Monthly,383.0,4
20541,,Male,58,18,10,7.0,Basic,Annual,,10
33560,34.0,Male,26,13,9,25.0,standard,Annual,603.0,26
8154,52.0,Female,2,14,2,14.0,Premium,QUARTERLY,770.0,20
21185,59.0,Male,34,4,1,16.0,Basic,Quarterly,733.0,12
53107,46.0,Male,60,4,7,16.0,Basic,Monthly,489.0,2
6349,63.0,Male,34,18,9,18.0,Basic,Monthly,,2
57926,,Female,37,1,8,29.0,Basic,Annual,609.0,6
48431,30.0,M,34,22,10,23.0,Standard,Monthly,988.0,2
39015,26.0,Male,2,4,2,7.0,Basic,Annual,271.0,23
34656,47.0,Male,17,12,6,7.0,Standard,Monthly,210.0,5
12466,18.0,male,47,2,9,10.0,Basic,Monthly,704.0,14
